Command main.py play --no-gui --agents imitation_agent rule_based_agent rule_based_agent rule_based_agent --train 1 --scenario coin-heaven --n-rounds 20001
Game 186, Game Loss 0.06671704351902008, Mean Loss 0.0928056463599205, Actions 12, Mean reward -610.752688172043, Reward -500, Record 200
Game 187, Game Loss 0.12236703932285309, Mean Loss 0.09296373277902603, Actions 9, Mean reward -607.4866310160428, Reward 0, Record 200
Game 188, Game Loss 0.059357743710279465, Mean Loss 0.09278498589992523, Actions 7, Mean reward -607.4468085106383, Reward -600, Record 200
Game 189, Game Loss 0.054854609072208405, Mean Loss 0.09258429706096649, Actions 37, Mean reward -614.8148148148148, Reward -2000, Record 200
Game 190, Game Loss 0.047373782843351364, Mean Loss 0.09234635531902313, Actions 5, Mean reward -612.6315789473684, Reward -200, Record 200
Game 191, Game Loss 0.0892832949757576, Mean Loss 0.09233031421899796, Actions 9, Mean reward -611.5183246073299, Reward -400, Record 200
Game 192, Game Loss 0.04152698069810867, Mean Loss 0.0920657142996788, Actions 6, Mean reward -609.8958333333334, Reward -300, Record 200
Game 193, Game Loss 0.079400435090065, Mean Loss 0.0920000895857811, Actions 10, Mean reward -609.3264248704663, Reward -500, Record 200
Game 194, Game Loss 0.07207202166318893, Mean Loss 0.09189736843109131, Actions 15, Mean reward -611.340206185567, Reward -1000, Record 200
Game 195, Game Loss 0.06645391136407852, Mean Loss 0.09176688641309738, Actions 33, Mean reward -617.4358974358975, Reward -1800, Record 200
Game 196, Game Loss 0.056557316333055496, Mean Loss 0.09158724546432495, Actions 10, Mean reward -617.8571428571429, Reward -700, Record 200
Game 197, Game Loss 0.006645380053669214, Mean Loss 0.09115606546401978, Actions 5, Mean reward -616.751269035533, Reward -400, Record 200
Game 198, Game Loss 0.08573473244905472, Mean Loss 0.09112868458032608, Actions 11, Mean reward -616.6666666666666, Reward -600, Record 200
Game 199, Game Loss 0.002390786074101925, Mean Loss 0.09068275988101959, Actions 6, Mean reward -616.0804020100503, Reward -500, Record 200
Game 200, Game Loss 0.09060454368591309, Mean Loss 0.09068237245082855, Actions 16, Mean reward -616.5, Reward -700, Record 200
Game 201, Game Loss 0.03922484070062637, Mean Loss 0.09042636305093765, Actions 11, Mean reward -617.4129353233831, Reward -800, Record 200
Game 202, Game Loss 0.029939385131001472, Mean Loss 0.09012692421674728, Actions 17, Mean reward -621.2871287128713, Reward -1400, Record 200
Game 203, Game Loss 0.012437799945473671, Mean Loss 0.0897442176938057, Actions 6, Mean reward -620.6896551724138, Reward -500, Record 200
